0,1,2,3,4,5
0,1468069413,Mon Apr 06 23:32:55 PDT 2009,NO_QUERY,JaylaStarr,"@pornstartweet i wanna go, but i am only 20!!!! "
0,1468069696,Mon Apr 06 23:33:00 PDT 2009,NO_QUERY,730Fam,@lovemeagan how i mss the snippet hun?..wts it of may i ask?..i wanna hear 
0,1468069767,Mon Apr 06 23:33:02 PDT 2009,NO_QUERY,bisalibrayall,"i know! big love, true blood and united states of tara have too long of waits between seasons! "
0,1468070082,Mon Apr 06 23:33:08 PDT 2009,NO_QUERY,Apostasy13,@sensesdestroyer i wanna go to lamb of god 
0,1468070639,Mon Apr 06 23:33:19 PDT 2009,NO_QUERY,totallydi,is sad she has lost her hn arm band...it just disappeared 
0,1468071691,Mon Apr 06 23:33:38 PDT 2009,NO_QUERY,ZGibbsWorld,set my alarm to wake up... wanted to speak to my sis in africa on skype - i miss her sooo much 
0,1468072335,Mon Apr 06 23:33:51 PDT 2009,NO_QUERY,ayeVivian,awh damn! my puppy has ticks 
0,1468072489,Mon Apr 06 23:33:54 PDT 2009,NO_QUERY,annelisebaer,"|h|ouse made me sad. oh, kutner "
0,1468072508,Mon Apr 06 23:33:54 PDT 2009,NO_QUERY,zzap,@_saffron  why not? :[
0,1468072530,Mon Apr 06 23:33:55 PDT 2009,NO_QUERY,SarahDeG,why do i keep looking...i know that what i read is gonna hurt but i still look! i guess it's just a girl thing &amp; i need to get over him. 
0,1468072550,Mon Apr 06 23:33:55 PDT 2009,NO_QUERY,Lizzibear,needs hugs/snuggles... 
0,1468072756,Mon Apr 06 23:33:59 PDT 2009,NO_QUERY,heartdog,"@health4uandpets saw the one with a gsd covered in them, and i could not stop crying. i just bawled and bawled "
0,1468074296,Mon Apr 06 23:34:26 PDT 2009,NO_QUERY,musicaddikt787,rachel and jessy r making me work out  thanks you guy
0,1468074472,Mon Apr 06 23:34:30 PDT 2009,NO_QUERY,AllisonBies,i'm wishing i had more time 
0,1468074513,Mon Apr 06 23:34:31 PDT 2009,NO_QUERY,Lady12s,@mycaricature the only bit that got me really was when he said babs was a bad mum  i'm sure that hurts her even though she's laughing.
0,1468074521,Mon Apr 06 23:34:31 PDT 2009,NO_QUERY,h11wiscan,i am not wanting to go to school tomorrow. 
0,1468074597,Mon Apr 06 23:34:32 PDT 2009,NO_QUERY,PeterHC,used the term &quot;fail whale&quot; to a client on a pitch last night. from their incomprehension corp twitter is being done much lower in the org 
0,1468074684,Mon Apr 06 23:34:34 PDT 2009,NO_QUERY,rootbeersoup,@rootbeerfloats8 you hate billy now?! 
0,1468074989,Mon Apr 06 23:34:40 PDT 2009,NO_QUERY,albertdc,on a 2-day work-week..fast-forward to thursday please 
0,1468074996,Mon Apr 06 23:34:40 PDT 2009,NO_QUERY,alice_ismy_hero,@snaprebelx omg i love that show. i would be so mad. i feel ur pain im sorry they spoiled it for u 
0,1468075009,Mon Apr 06 23:34:41 PDT 2009,NO_QUERY,luciebartlett,is it possible to die from coughing? it sucks being ill 
0,1468075102,Mon Apr 06 23:34:42 PDT 2009,NO_QUERY,Lilli_Allen,cant believe i have to go all the way to barnes for work today....instead of a 5minute walk to st johns wood 
0,1468075470,Mon Apr 06 23:34:49 PDT 2009,NO_QUERY,natdigsyou,@paulieseow hahahahahah i can easily make ice milo but its just not the same 
0,1468075552,Mon Apr 06 23:34:53 PDT 2009,NO_QUERY,kersten_k,why do both of my best friends have to be shitty simultaneously?  can u at least take turns hurting my feelings? jerks..    going 2 sleep.
0,1468075570,Mon Apr 06 23:34:50 PDT 2009,NO_QUERY,MJ_Watson,my #art is regressing... 
0,1468075671,Mon Apr 06 23:34:52 PDT 2009,NO_QUERY,im_mature,@onlysweeter i don't know the dance. 
0,1468075908,Mon Apr 06 23:34:56 PDT 2009,NO_QUERY,Georgiesaur,@laurwee_boo im ok i guess had a hard day 
0,1468076498,Mon Apr 06 23:35:06 PDT 2009,NO_QUERY,Dogbook,jade is looking for a new home...  http://apps.facebook.com/dogbook/profile/view/4744827
0,1468076636,Mon Apr 06 23:35:09 PDT 2009,NO_QUERY,britto819,damnnn! i missed 11:11 
0,1468076724,Mon Apr 06 23:35:10 PDT 2009,NO_QUERY,RebeccaLange,"@sarahprout tweetfinder hates me  and i was having trouble with background on twitter,what do you think?"
0,1468076745,Mon Apr 06 23:35:11 PDT 2009,NO_QUERY,ryanmwilson,@twilighter4life lol yeh ill be studying  stupid uni. only 2 more weeks and im on holidays! yay! plus my birthday next week woot
0,1468076942,Mon Apr 06 23:35:15 PDT 2009,NO_QUERY,geekpondering,"@transbay &quot;sfmta budget proposal hearing: tomorrow, april 7 at 2:00 pm (city hall, room 400). sadly, i cannot attend.&quot; me neither. "
0,1468077336,Mon Apr 06 23:35:22 PDT 2009,NO_QUERY,crunchysoft,is afraid that her g.i. notes will not read themselves. 
0,1468077666,Mon Apr 06 23:35:28 PDT 2009,NO_QUERY,eduardtee,*sigh* rain??? why did you decide to show up? move away! you were not invited to the tuesday-party  (this is not the start i hoped for)
0,1468077685,Mon Apr 06 23:35:28 PDT 2009,NO_QUERY,ann_donnelly,"_secretgarden_ i haven't gotten any porn spammers  i don't check my followers, but haven't had any tweets like that."
0,1468077700,Mon Apr 06 23:35:28 PDT 2009,NO_QUERY,senorkaos,somebody is selling the japan only release of my first album on e bay for $25. damn thats it? a classic is worth more than that! 
0,1468078010,Mon Apr 06 23:35:34 PDT 2009,NO_QUERY,scorpfromhell,@charleneli disqus now integrates conversations on many platforms. haven't heard abt js-kit 
0,1468078113,Mon Apr 06 23:35:36 PDT 2009,NO_QUERY,birken_bagz,and they advertising fake louis bags as 100% authentic on google  i'm pissed!
0,1468078493,Mon Apr 06 23:35:44 PDT 2009,NO_QUERY,kennyduduxd,can't sleep  dam naps lol... and its hot
0,1468078738,Mon Apr 06 23:35:49 PDT 2009,NO_QUERY,SarahDeG,why do i keep looking...i know that what i read is gonna hurt but i still look! i guess it's just a girl thing. 
0,1468078957,Mon Apr 06 23:35:53 PDT 2009,NO_QUERY,whitet,"@henrygooden @oddchicken i went there about a month and a half ago, was still open then. smelt really good, but i was getting sick "
0,1468079019,Mon Apr 06 23:35:54 PDT 2009,NO_QUERY,miseducatedone,is ready to go to bed..long day tomorrow 
0,1468079128,Mon Apr 06 23:35:56 PDT 2009,NO_QUERY,wilmir,job searching.....fyi: yahoo hot jobs suck! .. im never going to find a job 
0,1468079178,Mon Apr 06 23:35:57 PDT 2009,NO_QUERY,l33tmyst,"no electricity today, so no tweets. "
0,1468079556,Mon Apr 06 23:36:04 PDT 2009,NO_QUERY,_Kaden_,@big_think can zack tell me how to edit my bio/profile? why create a login at a different co's site to get an answer from bt techhelp? 
0,1468079864,Mon Apr 06 23:36:10 PDT 2009,NO_QUERY,sarahgb,"morning all, starving and dying for a cuppa but can't cos off to docs for fasting blood test in a little while "
0,1468080181,Mon Apr 06 23:36:16 PDT 2009,NO_QUERY,grimorde,very tired this morning - no idea why! great start to the day 
0,1468080415,Mon Apr 06 23:36:20 PDT 2009,NO_QUERY,jewellerybyshal,"morning all, i'm back from my little break from the computer. back to work again today "
0,1468080516,Mon Apr 06 23:36:22 PDT 2009,NO_QUERY,one_sock,at mobilityvic.org launch.  no grog  nice video from pwc though
0,1468080524,Mon Apr 06 23:36:22 PDT 2009,NO_QUERY,Msjackson88,still no &quot;followers&quot;   please some1 inform me on how this works????
0,1468080677,Mon Apr 06 23:36:25 PDT 2009,NO_QUERY,loveeyuu_x,misses him right now. i need a hug 
0,1468081296,Mon Apr 06 23:36:38 PDT 2009,NO_QUERY,kieranmcgrady,tried to get up earlier today........didn't work out 
0,1468082050,Mon Apr 06 23:36:53 PDT 2009,NO_QUERY,wrynex,omg revisions revisions revisions! i feel like i wasted an amazingly beautiful day today doing pointless work 
0,1468082561,Mon Apr 06 23:37:03 PDT 2009,NO_QUERY,barbyang,foot is out of commission  ouch! running this morning did not help...not smart.
0,1468082681,Mon Apr 06 23:37:08 PDT 2009,NO_QUERY,tawalker,"about to shower, which i hope will wake me up at last. oh, and the synth experiments yielded nothing last night "
0,1468082840,Mon Apr 06 23:37:08 PDT 2009,NO_QUERY,bsummers69,is really bored and really sleepy...and mad she can't find a custom lanyard maker that wont make me buy 1000000 minimum 
0,1468083507,Mon Apr 06 23:37:22 PDT 2009,NO_QUERY,hellosquash,@cmykevin ooh nice! but williams sonoma already got to me. 
0,1468083579,Mon Apr 06 23:37:23 PDT 2009,NO_QUERY,unijono,i've finally given in. now at malaysian restaurant waiting for nasi lemak and teh tarik. mereka tak faham bm...  http://twitpic.com/2y4bh
0,1468083777,Mon Apr 06 23:37:27 PDT 2009,NO_QUERY,SteveJT13,waitin 4 the theory test centre 2 open 
0,1468083884,Mon Apr 06 23:37:29 PDT 2009,NO_QUERY,pstannard1,"got woken up this mornng at 7am - damn lorry , van and car accident just outside on our main road also causing car alarms to go off.  "
0,1468084012,Mon Apr 06 23:37:32 PDT 2009,NO_QUERY,yehsung,i think i need to get laid. sad revolution i had earlier rofl 
0,1468084023,Mon Apr 06 23:37:32 PDT 2009,NO_QUERY,muchloveanna,@ourcitylight that was so sudden!! 
0,1468084476,Mon Apr 06 23:37:41 PDT 2009,NO_QUERY,deafdorkette86,now i want amanita  ...someone made me feel unliving.
0,1468084610,Mon Apr 06 23:37:43 PDT 2009,NO_QUERY,reeeeeCy,@lanarisque hahahahhha!! hows your food poisening going? has it gone away? 
0,1468084774,Mon Apr 06 23:37:47 PDT 2009,NO_QUERY,tsarnick,@missxmarisa haven't heard from hannah at all yet!! it's very disappointing 
0,1468085048,Mon Apr 06 23:37:52 PDT 2009,NO_QUERY,policano,@hutsoncap  everything alright?
0,1468085613,Mon Apr 06 23:38:03 PDT 2009,NO_QUERY,jaimie115,is procrastinating... i feel ill.. but don't want to go to bed.  
0,1468086039,Mon Apr 06 23:38:11 PDT 2009,NO_QUERY,jacpadraic,@danielhalpin gonna try and find a sports bar to watch that at... not got a chance though i don't think 
0,1468086949,Mon Apr 06 23:38:29 PDT 2009,NO_QUERY,jmis,wants to go home and watch the hills 
0,1468086969,Mon Apr 06 23:38:30 PDT 2009,NO_QUERY,the_bear123,@sarmar i guess i'm out of funny 
0,1468087058,Mon Apr 06 23:38:31 PDT 2009,NO_QUERY,acnewhouse,@moethebeat aww moe! i was planning on leaving tomorrow evening  are you gonna be in town by chance?
0,1468087207,Mon Apr 06 23:38:34 PDT 2009,NO_QUERY,guitarrfingerss,"i wanna write, but i'm not cool enough to make up a storylineee. "
0,1468087387,Mon Apr 06 23:38:37 PDT 2009,NO_QUERY,iamcheerbear,"@gripping agreed! love the sound, but hates how everyone knows them "
0,1468087595,Mon Apr 06 23:38:42 PDT 2009,NO_QUERY,rstolan,@brendamew2 no art tomorrow.  and nice to see you've joined twitter!
0,1468087596,Mon Apr 06 23:38:42 PDT 2009,NO_QUERY,ScribblesNZ,"sigh, i think my pms is making my mind totally over-analyse things and making me sad "
0,1468087761,Mon Apr 06 23:38:45 PDT 2009,NO_QUERY,TristenPelton,@doriantaylor i had one outside my patio. i named him rex. then the gardner took him down. rip rex 
0,1468088145,Mon Apr 06 23:38:53 PDT 2009,NO_QUERY,nbrooks,ooops. just ate a panini from w-mart cold that says it needed to be thoroughly cooked. it didn't taste raw. i die nao from f. poisoning? 
0,1468088351,Mon Apr 06 23:38:57 PDT 2009,NO_QUERY,CathySavels,good morning for a very rainy france  no gardening for me today.
0,1468088416,Mon Apr 06 23:38:59 PDT 2009,NO_QUERY,unclekins,"if ever there was a day for staying in bed, today is it "
0,1468088569,Mon Apr 06 23:39:02 PDT 2009,NO_QUERY,bsag,got to take cleo to the vets. not sure what's wrong with her but she's feeling very sorry for herself. 
0,1468093045,Mon Apr 06 23:40:30 PDT 2009,NO_QUERY,miavida,"today is day 1 of my fast &amp; i feel i may break b4 i go 2 bed  i must hold out til the end of the wk! must stayed focused, wish me luck..."
0,1468093070,Mon Apr 06 23:40:31 PDT 2009,NO_QUERY,Lexi_83,extremely jealous... 
0,1468093249,Mon Apr 06 23:40:34 PDT 2009,NO_QUERY,mandylovee,@kimmyawesome ohhhh that sucks  i love the summer set.
0,1468093291,Mon Apr 06 23:40:35 PDT 2009,NO_QUERY,gonzopants,@daydee tell it you forgot your password &amp; it will give you a new one. it's the only way i can prevent tons of spam 
0,1468093327,Mon Apr 06 23:40:36 PDT 2009,NO_QUERY,ergoelaine,bedtime. wake up call at 7am 
0,1468093373,Mon Apr 06 23:40:37 PDT 2009,NO_QUERY,IgnivomousLo,so glad i made it through work - with an extra hour too and my paycheck.  still waiting on the one i lost though 
0,1468093726,Mon Apr 06 23:40:43 PDT 2009,NO_QUERY,purplewolf,"mum's been taken to hospital, they don't know what's wrong, she's been vomiting since yesterday. rushing back to get to the hospital "
0,1468093942,Mon Apr 06 23:40:47 PDT 2009,NO_QUERY,Cynxster,congested nose 
0,1468094166,Mon Apr 06 23:40:53 PDT 2009,NO_QUERY,marissazaguirre,can't sleep. need to talk to someone. 
0,1468094312,Mon Apr 06 23:40:54 PDT 2009,NO_QUERY,chacuatol,"@penalba por favor decime ke no estas involucrado en esa pagina nicatrolls, they're the cancer that's killing /b/ "
0,1468094825,Mon Apr 06 23:41:05 PDT 2009,NO_QUERY,marie_660,"too cold and tired to write good twitter. everyone was obeying the cops tonight, total dissappointment. we were so close "
0,1468095418,Mon Apr 06 23:41:17 PDT 2009,NO_QUERY,MizzCenaa94,lifee gets worsee &amp;&amp; worsee 
0,1468096121,Mon Apr 06 23:41:31 PDT 2009,NO_QUERY,mickyj,@dnwallace - i am shuddering and shaking too 
0,1468096420,Mon Apr 06 23:41:39 PDT 2009,NO_QUERY,briggsy424,"sorting brekkie for the kids then off to the horrible place called work, boohoo "
0,1468096934,Mon Apr 06 23:41:47 PDT 2009,NO_QUERY,arge18,my condolences to natasha richardson's family 
0,1468096949,Mon Apr 06 23:41:47 PDT 2009,NO_QUERY,AliceAguera,@littleyellowjen what do don't think ily?? nawwww 
0,1468096988,Mon Apr 06 23:41:48 PDT 2009,NO_QUERY,mokargas,where's derrick  http://ff.im/-1xwxs
0,1468097006,Mon Apr 06 23:41:49 PDT 2009,NO_QUERY,gillana,needs to stop sleeping all day.. causes some problems when you're wide awake at 2:45am... 
0,1468097160,Mon Apr 06 23:41:52 PDT 2009,NO_QUERY,ennaig,missed today's ellen 
0,1468097165,Mon Apr 06 23:41:52 PDT 2009,NO_QUERY,Raaawry,i suddenly miss my flintstones vitamin tablets  soooo gooood
0,1468097181,Mon Apr 06 23:41:52 PDT 2009,NO_QUERY,LittleMissLea,@mattpro13 legitimately good cops out there 
0,1468097375,Mon Apr 06 23:41:56 PDT 2009,NO_QUERY,kienke1,@onlytosee twitter's been doing that to me tooo. 
0,1468097430,Mon Apr 06 23:41:58 PDT 2009,NO_QUERY,im_mature,@pealuh i think i need to go to twitterholics anonymous...... 
0,1468097515,Mon Apr 06 23:41:59 PDT 2009,NO_QUERY,quitthebiz,@lizhenry we haven't heard from her or sha. 
0,1468098122,Mon Apr 06 23:42:10 PDT 2009,NO_QUERY,britney101,my heart has been broken. 
0,1468098356,Mon Apr 06 23:42:15 PDT 2009,NO_QUERY,me_emmy,i forgot how to sleep 
0,1468098454,Mon Apr 06 23:42:17 PDT 2009,NO_QUERY,jeffsimons,morning everyone! in serious need of some decent coffee.. why isn't the catering open yet at 08.30? 
0,1468098463,Mon Apr 06 23:42:17 PDT 2009,NO_QUERY,imsoapee,@mostazzza im sorry i've failed you 
0,1468098558,Mon Apr 06 23:42:19 PDT 2009,NO_QUERY,FallenStar1,@codaqueen oh wait he does have 1 in oakland on the 18th. can't understand why he only has 1 &amp; in oakland 
0,1468098819,Mon Apr 06 23:42:27 PDT 2009,NO_QUERY,honeydrop25,is missing talking to my bff on da phone!!!! 
0,1468098952,Mon Apr 06 23:42:27 PDT 2009,NO_QUERY,Mina_Minaa,wondering why i am so stupid  need to eat more fish i guess *sigh*...
0,1468098976,Mon Apr 06 23:42:27 PDT 2009,NO_QUERY,Stephfy,i miss my old friends from elementary ans middle school 
0,1468099029,Mon Apr 06 23:42:28 PDT 2009,NO_QUERY,webmyc,@twitter please fix this http://sp2.ro/5b7bdb because it brakes all external twitter avatar searches 
0,1468099380,Mon Apr 06 23:42:34 PDT 2009,NO_QUERY,Kegs1528,looks like i've missed out on yet another job  someone please employ me! haha
0,1468099707,Mon Apr 06 23:42:41 PDT 2009,NO_QUERY,Wyldceltic1,"@tacce dang, i'll get house off itunes. i hear it was a devastating episode "
0,1468099902,Mon Apr 06 23:42:44 PDT 2009,NO_QUERY,MamaGeee,wow.... the shout box has kicked me out and i can't get back in. i guess this means good night 
0,1468099958,Mon Apr 06 23:42:46 PDT 2009,NO_QUERY,hypatiadotca,slideshare's embed code is annoying me.  sorry about the tiny embed  #fail
0,1468100148,Mon Apr 06 23:42:49 PDT 2009,NO_QUERY,choclatdrop404,@flawless326 why did my baby have to eat 3 prunes today and now he finally went ! my poor baby 
0,1468100346,Mon Apr 06 23:42:53 PDT 2009,NO_QUERY,PizzaAndMe2830,i'am bored. nothing to do! 
0,1468100486,Mon Apr 06 23:42:56 PDT 2009,NO_QUERY,Eggert,morning all - 1st appointment of the day - the dentist ! 
0,1468100519,Mon Apr 06 23:42:58 PDT 2009,NO_QUERY,ReallyCookin,"@amyserrata he wrote most of the album, but ironically, the singles he did not write "
0,1468100557,Mon Apr 06 23:42:57 PDT 2009,NO_QUERY,ItsAnAllyGator,someone please take gossip girl away from me. i'm addicted 
0,1468100580,Mon Apr 06 23:42:57 PDT 2009,NO_QUERY,cristygarza,good night swetdreamss to everyonee   and jared never chat in kyte puff 
0,1468100599,Mon Apr 06 23:43:00 PDT 2009,NO_QUERY,SHRIKEE,horrible sore throat  hurts
0,1468100611,Mon Apr 06 23:42:58 PDT 2009,NO_QUERY,magpyr,"time to get dressed, i suppose...gah another workday "
0,1468100783,Mon Apr 06 23:43:02 PDT 2009,NO_QUERY,apinkphoenix,"not to self: licking off pudding from a seafood fork, not so enjoyable as slowly licking off of a spoon "
0,1468101128,Mon Apr 06 23:43:08 PDT 2009,NO_QUERY,jaydenbravo,all ready to go to the premier and just realized how under dressed i am 
0,1468101243,Mon Apr 06 23:43:12 PDT 2009,NO_QUERY,ShannaMoakler,it just makes me happy! over and over again. i wish i wan't afraid to fly  http://tinyurl.com/64skpp
0,1468101383,Mon Apr 06 23:43:14 PDT 2009,NO_QUERY,Getatnance,@eyrro awwwww bummerr...sorry missed it again 
0,1468101407,Mon Apr 06 23:43:14 PDT 2009,NO_QUERY,metacosm,waking up to the sound of jackhammers is not a pleasant way to start the day. 
0,1468101464,Mon Apr 06 23:43:15 PDT 2009,NO_QUERY,chelseabets,@almostcool i'm off now 
0,1468101471,Mon Apr 06 23:43:16 PDT 2009,NO_QUERY,SaraHDanger,"@jon8737 that just totally made my night, lmao. they were like screaming at me and i couldn't focus on the 900 mph song "
0,1468101740,Mon Apr 06 23:43:23 PDT 2009,NO_QUERY,anthonypending,nevada is really long and the gas pumps are down   but on a good note i just won $5 in a slot machine!!  i love to gamble!!!
0,1468101838,Mon Apr 06 23:43:24 PDT 2009,NO_QUERY,m0on7chiLd,@amirrabennett nope. baby's due in 5th may! getting closer but still 1001 things not done 
0,1468101990,Mon Apr 06 23:43:26 PDT 2009,NO_QUERY,MellyFed,headache 
0,1468102659,Mon Apr 06 23:43:40 PDT 2009,NO_QUERY,marenafaye,is still effinggggg sick  when will i get better?! ughh
0,1468102669,Mon Apr 06 23:43:42 PDT 2009,NO_QUERY,Shipeah,still in bed and donï¿½t want to do anything else. university is callung too loud 
0,1468102767,Mon Apr 06 23:43:42 PDT 2009,NO_QUERY,kareemdmapantz,seattle is in tents! i miss my t.o. peepz tho 
0,1468102926,Mon Apr 06 23:43:45 PDT 2009,NO_QUERY,ShannaMoakler,it just makes me happy! over and over again! i just wish i wasn't afraid to fly  http://tinyurl.com/64skpp
0,1468103009,Mon Apr 06 23:43:49 PDT 2009,NO_QUERY,AlyssaSpears,errrggggg! my tummy hurts. 
0,1468103052,Mon Apr 06 23:43:48 PDT 2009,NO_QUERY,essjaydownunder,"thought it would be interesting to get f1 updates from twitter, slightly regretting the decision, i can't see anyone elses's updates "
0,1468103231,Mon Apr 06 23:43:51 PDT 2009,NO_QUERY,vtowncanes29,ripped switcheasy colors 
0,1468103554,Mon Apr 06 23:43:58 PDT 2009,NO_QUERY,fatfunk,we failed that song 
0,1468103797,Mon Apr 06 23:44:03 PDT 2009,NO_QUERY,taco_bella, poor mel. feeling your pain.
0,1468106339,Mon Apr 06 23:44:55 PDT 2009,NO_QUERY,Syph0n,ugh. still working on project  just taking a small break
0,1468106399,Mon Apr 06 23:44:57 PDT 2009,NO_QUERY,robotwarlord,the one day i have to go to school is the same day something exciting happens at parliament square 
0,1468106999,Mon Apr 06 23:45:07 PDT 2009,NO_QUERY,stuartheron,@watko shockingly not! 
0,1468107136,Mon Apr 06 23:45:09 PDT 2009,NO_QUERY,reiver,"today was a less interesting day on twitter. @cboyack , @igeldard , and @iidiocracy were all kind of quiet today "
0,1468107193,Mon Apr 06 23:45:11 PDT 2009,NO_QUERY,blong24,@courtneybrwn awww thanks.. i hate being sick 
0,1468107293,Mon Apr 06 23:45:12 PDT 2009,NO_QUERY,norawatkins,vip guests today -________-&quot;   blohheeee       i hate it 
0,1468107426,Mon Apr 06 23:45:15 PDT 2009,NO_QUERY,iain20,up early 
0,1468107473,Mon Apr 06 23:45:16 PDT 2009,NO_QUERY,iwantyourjeep,what the fuck youku  i want to watch skins.
0,1468107670,Mon Apr 06 23:45:21 PDT 2009,NO_QUERY,Justineeweenie,i forgot my phone in my car but i'm too scared to go outside and get it. 
0,1468107957,Mon Apr 06 23:45:24 PDT 2009,NO_QUERY,CuriousLifeofGA,i totally forgot we were going to do fisheye 2night   what u doing thursday....  btw.... i'm so late with the hills... lol
0,1468107995,Mon Apr 06 23:45:25 PDT 2009,NO_QUERY,keldawg23,totally shocked by the episode of house this eveing  lost one of my favorite characters.
0,1468108049,Mon Apr 06 23:45:26 PDT 2009,NO_QUERY,xfxf,@offbytwo seeing a doctor i hope? 
0,1468108121,Mon Apr 06 23:45:28 PDT 2009,NO_QUERY,snickerducky,didn't pass the first part of the cset  i missed it by 5 effing points!
0,1468108431,Mon Apr 06 23:45:34 PDT 2009,NO_QUERY,Wyldceltic1,"@kevinpeterson the 2g cases were like that. but scratches don't void your warrenty, dents do... as i found out "
0,1468108602,Mon Apr 06 23:45:37 PDT 2009,NO_QUERY,soundslikechaos,"i have chapped lips, boo "
0,1468108670,Mon Apr 06 23:45:38 PDT 2009,NO_QUERY,natalieantipas,@ryleebeth ye im not  very sad...but weirdly enough shes lettin me go 2 da party?? how confusing parents r?? lol
0,1468108857,Mon Apr 06 23:45:42 PDT 2009,NO_QUERY,jimh,@kimboinlimbo no chance of that coming back when it'd be 20 mins faster than the javelins though 
0,1468108912,Mon Apr 06 23:45:43 PDT 2009,NO_QUERY,LauraOrchard,bored and lonely 
0,1468108999,Mon Apr 06 23:45:45 PDT 2009,NO_QUERY,BirkanTore,back to classic rainy amsterdam days 
0,1468109005,Mon Apr 06 23:45:45 PDT 2009,NO_QUERY,AussieJassy,feels like crying that's how sick i feel 
0,1468109330,Mon Apr 06 23:45:52 PDT 2009,NO_QUERY,feverishpoptart,@horrors_wench me toooooo! i feel like i've been on the verge of an anxiety attack all day.  
0,1468111080,Mon Apr 06 23:46:25 PDT 2009,NO_QUERY,cmei04,"i woke up an hour ago ... now i'm having a hard time going back to bed  in lakewood, ca http://loopt.us/rywlhq"
0,1468111153,Mon Apr 06 23:46:27 PDT 2009,NO_QUERY,LeaBubb,going to sleep with lily and rocki &lt;3 johnathon is too busy watching batman movies  http://twitpic.com/2y4j5
0,1468111182,Mon Apr 06 23:46:27 PDT 2009,NO_QUERY,rockergirl01820,@gaspitsnicole sigh me too  mostly i midd hsnging out with my friends damn growing up : p
0,1468111706,Mon Apr 06 23:46:39 PDT 2009,NO_QUERY,Tayfun03,@mrskutcher *lol i wish i only had bad sync. in germany right now where the subtitles dont work at all.  lol
0,1468111851,Mon Apr 06 23:46:42 PDT 2009,NO_QUERY,Goldae,@alyssaspears i'm sorry.   maybe walking around all goofy at the store would help...hint hint! &lt;3
0,1468111918,Mon Apr 06 23:46:43 PDT 2009,NO_QUERY,taolynn,@contempted did the heroics ever go through! if not sorry! 
0,1468111947,Mon Apr 06 23:46:44 PDT 2009,NO_QUERY,tori_owns,im so tired this morning and there was only cold shower water!not happy 
0,1468112300,Mon Apr 06 23:46:51 PDT 2009,NO_QUERY,fwance,"haha i've been with my grandma for 2 days. even she's about 5 houses away, i'll still miss her "
0,1468112301,Mon Apr 06 23:46:51 PDT 2009,NO_QUERY,Jutta_I,clearing my desk... 
0,1468112410,Mon Apr 06 23:46:53 PDT 2009,NO_QUERY,Brianaislove,w/ every person there. i didn't get a pic  my phone died but he signed my shirt so amazing words cannot describe should've skipped mel lol
0,1468112535,Mon Apr 06 23:46:56 PDT 2009,NO_QUERY,lydkwan,is crying inside. please oh please let it rain  so warm.
0,1468112539,Mon Apr 06 23:46:56 PDT 2009,NO_QUERY,MissPassion,@thecoolestout 
0,1468112609,Mon Apr 06 23:46:57 PDT 2009,NO_QUERY,Francine_G,"packing my overnight bag for tomorrow, going to the hospital "
0,1468112790,Mon Apr 06 23:47:00 PDT 2009,NO_QUERY,rockergirl01820,@gaspitsnicole sigh me too  mostly i miss hsnging out with my friends damn growing up : p oh yeah i miss being able to spell too lol
0,1468112836,Mon Apr 06 23:47:01 PDT 2009,NO_QUERY,followDARYLO,@glavas lol.  u read my bio but spelt my name wrong           darylo ... ahem ;)
0,1468112932,Mon Apr 06 23:47:03 PDT 2009,NO_QUERY,joelyuk,"guten morgen. up and off to get ready to go to phantasialand, cologne. yay! but booooo, last park of holiday "
0,1468113039,Mon Apr 06 23:47:05 PDT 2009,NO_QUERY,glorbis,@la_discoteca  i just saw this im sorry 
0,1468113109,Mon Apr 06 23:47:07 PDT 2009,NO_QUERY,redsheep,: @nikicheong just reminded me that #krispykreme http://www.krispykreme.com.my/ has landed in msia and has an ugly website 
0,1468113349,Mon Apr 06 23:47:12 PDT 2009,NO_QUERY,GoatsInCoats,@guykawasaki  that's so sad for the goats.   wa-ah-ah-ah-ah-ah!
0,1468113544,Mon Apr 06 23:47:16 PDT 2009,NO_QUERY,jimrippon,watching the roadworks develop outside the office that'll make me late for the next 10 weeks  #fb
0,1468113885,Mon Apr 06 23:47:23 PDT 2009,NO_QUERY,N0ney,at work  w asma3 nawal in fe obeerate alwatan tv
0,1468113940,Mon Apr 06 23:47:23 PDT 2009,NO_QUERY,ATG_Whittington,i wish i could go 2 bed with out having 2 take an allergy pill. 
0,1468113945,Mon Apr 06 23:47:24 PDT 2009,NO_QUERY,MarshyTheKid,@khqrightnow i heard them making announcements trying to find them. the mother looked so worried. 
0,1468113975,Mon Apr 06 23:47:24 PDT 2009,NO_QUERY,euphoricdreamer,i have to work alone on saturday    ...anyone wanna come keep me company? cough cough.
0,1468114155,Mon Apr 06 23:47:28 PDT 2009,NO_QUERY,ctepps,ok... maybe i'll sleep for an hour or two. then i must rise to work on my thesis 
0,1468114193,Mon Apr 06 23:47:28 PDT 2009,NO_QUERY,cristygarza,goodd nightt  sweet dreams to everyonee   jared neveerr chat on kyte   lol
0,1468114448,Mon Apr 06 23:47:34 PDT 2009,NO_QUERY,bradkaos,"@tiffinyhogg i heard timewarp was fantastic! gutted i missed it, was playing @ egg "
0,1468114530,Mon Apr 06 23:47:36 PDT 2009,NO_QUERY,MissLavie,"wishing it wasn't 245 in the morning.  sleeping is awesome, work is not, and i need to scrub my apt!"
